timestamp,level,currency,divisor
2020-02-20,1484.6127337910489,USD,1.0
2020-02-21,1472.2352933425987,USD,1.0
2020-02-24,1438.885055187056,USD,1.0
2020-02-25,1406.474057904244,USD,1.0
2020-02-26,1403.8992757119781,USD,1.0
2020-02-27,1373.422505332588,USD,1.0
2020-02-28,1368.7254341787486,USD,1.0
2020-03-02,1407.4843008701484,USD,1.0
2020-03-03,1381.2680858851668,USD,1.0
2020-03-04,1417.9981070821348,USD,1.0
2020-03-05,1393.782699491567,USD,1.0
2020-03-06,1385.8792967307195,USD,1.0
2020-03-09,1361.0842404935097,USD,1.0
2020-03-10,1386.8792436830886,USD,1.0
2020-03-11,1365.2359100097285,USD,1.0
2020-03-12,1344.8838467902976,USD,1.0
2020-03-13,1353.938401244308,USD,1.0
2020-03-16,1330.8238438124122,USD,1.0
2020-03-17,1359.5448344105723,USD,1.0
2020-03-18,1334.3252410424668,USD,1.0
2020-03-19,1335.8503525168421,USD,1.0
2020-03-20,1325.9876377625662,USD,1.0
2020-03-23,1336.7523724640039,USD,1.0
2020-03-24,1290.9375919170113,USD,1.0
2020-03-25,1290.338044488225,USD,1.0
2020-03-26,1249.5410578284277,USD,1.0
2020-03-27,1286.246363650827,USD,1.0
2020-03-30,1263.659371115437,USD,1.0
2020-03-31,1284.5031263041717,USD,1.0
2020-04-01,1332.3522608790302,USD,1.0
2020-04-02,1301.1505382635112,USD,1.0
2020-04-03,1315.8765065966386,USD,1.0
2020-04-06,1291.6449030084038,USD,1.0
2020-04-07,1295.3341374715842,USD,1.0
2020-04-08,1278.3005945388327,USD,1.0
2020-04-09,1267.0633660216295,USD,1.0
2020-04-13,1273.2482476897417,USD,1.0
2020-04-14,1246.8037749637315,USD,1.0
2020-04-15,1273.3950203446318,USD,1.0
2020-04-16,1270.0811580550842,USD,1.0
2020-04-17,1246.541960909316,USD,1.0
2020-04-20,1252.8347865085345,USD,1.0
2020-04-21,1244.3571761089097,USD,1.0
2020-04-22,1252.612717625038,USD,1.0
2020-04-23,1255.923442890094,USD,1.0
2020-04-24,1255.7514521188803,USD,1.0
2020-04-27,1258.060971792678,USD,1.0
2020-04-28,1252.4428058903823,USD,1.0
2020-04-29,1256.119161504103,USD,1.0
2020-04-30,1266.6283188085235,USD,1.0
2020-05-01,1257.7838963293696,USD,1.0
2020-05-04,1261.2224375502278,USD,1.0
2020-05-05,1258.8662527796373,USD,1.0
2020-05-06,1261.9911812109174,USD,1.0
2020-05-07,1257.6019266482606,USD,1.0
2020-05-08,1253.883249970981,USD,1.0
2020-05-11,1255.9963341185473,USD,1.0
2020-05-12,1267.8626554237865,USD,1.0
2020-05-13,1264.197345934835,USD,1.0
2020-05-14,1267.5966815036365,USD,1.0
2020-05-15,1275.6035557720343,USD,1.0
2020-05-18,1269.2872549917995,USD,1.0
2020-05-19,1270.6774556500259,USD,1.0
2020-05-20,1269.1692442773417,USD,1.0
2020-05-21,1278.0115738023867,USD,1.0
2020-05-22,1274.445859855938,USD,1.0
2020-05-26,1268.7123424542413,USD,1.0
2020-05-27,1264.584205029724,USD,1.0
2020-05-28,1262.4256390970738,USD,1.0
2020-05-29,1263.993024850133,USD,1.0
2020-06-01,1270.504150168891,USD,1.0
2020-06-02,1274.7374049697817,USD,1.0
2020-06-03,1278.1179885542654,USD,1.0
2020-06-04,1278.0832957449134,USD,1.0
2020-06-05,1279.54695548626,USD,1.0
2020-06-08,1279.4348272454315,USD,1.0
2020-06-09,1281.8678512100832,USD,1.0
2020-06-10,1284.0892314019281,USD,1.0
2020-06-11,1277.5407305590627,USD,1.0
2020-06-12,1285.1977230213988,USD,1.0
2020-06-15,1285.5126254539741,USD,1.0
2020-06-16,1292.612578663808,USD,1.0
2020-06-17,1293.5803642144708,USD,1.0
2020-06-18,1299.8056392899953,USD,1.0
2020-06-19,1306.0198081749616,USD,1.0
2020-06-22,1295.3480062860501,USD,1.0
2020-06-23,1301.0476376261752,USD,1.0
2020-06-24,1293.8514922608194,USD,1.0
2020-06-25,1302.9042948771125,USD,1.0
2020-06-26,1286.953598005184,USD,1.0
2020-06-29,1292.2398609308684,USD,1.0
2020-06-30,1293.5037304351606,USD,1.0
2020-07-01,1296.24518171971,USD,1.0
2020-07-02,1292.9863874242283,USD,1.0
2020-07-06,1293.6995498412348,USD,1.0
2020-07-07,1299.7227725201867,USD,1.0
2020-07-08,1296.4528138881426,USD,1.0
2020-07-09,1302.5086833517162,USD,1.0
2020-07-10,1295.9662565437707,USD,1.0
2020-07-13,1295.233105122219,USD,1.0
2020-07-14,1302.3974589034988,USD,1.0
2020-07-15,1304.898223791604,USD,1.0
2020-07-16,1308.035382993872,USD,1.0
2020-07-17,1307.729901288816,USD,1.0
2020-07-20,1307.6037418843862,USD,1.0
2020-07-21,1310.2170447646865,USD,1.0
2020-07-22,1313.8640944342321,USD,1.0
2020-07-23,1313.7424767705431,USD,1.0
2020-07-24,1311.704389909128,USD,1.0
2020-07-27,1315.2344957587773,USD,1.0
2020-07-28,1312.177102822347,USD,1.0
2020-07-29,1318.7378451821735,USD,1.0
2020-07-30,1316.330299286493,USD,1.0
2020-07-31,1324.3421639394269,USD,1.0
2020-08-03,1327.5060963994965,USD,1.0
2020-08-04,1329.020994197404,USD,1.0
2020-08-05,1331.7602605163015,USD,1.0
2020-08-06,1328.2810471583462,USD,1.0
2020-08-07,1329.2148400291046,USD,1.0
2020-08-10,1332.7559281345998,USD,1.0
2020-08-11,1325.6544579061351,USD,1.0
2020-08-12,1337.9029560547374,USD,1.0
2020-08-13,1337.2060110446914,USD,1.0
2020-08-14,1339.700767298204,USD,1.0
2020-08-17,1340.9673993653178,USD,1.0
2020-08-18,1343.045465737583,USD,1.0
2020-08-19,1340.777211915467,USD,1.0
2020-08-20,1344.9739939674837,USD,1.0
2020-08-21,1349.5197145424413,USD,1.0
2020-08-24,1358.301690203015,USD,1.0
2020-08-25,1360.0611113834073,USD,1.0
2020-08-26,1363.734237118157,USD,1.0
2020-08-27,1366.8582937682365,USD,1.0
2020-08-28,1372.098092639821,USD,1.0
2020-08-31,1372.0193279848982,USD,1.0
2020-09-01,1376.2814859883238,USD,1.0
2020-09-02,1377.8076393491615,USD,1.0
2020-09-03,1374.0399468117582,USD,1.0
2020-09-04,1371.1238590829525,USD,1.0
2020-09-08,1343.1387682880247,USD,1.0
2020-09-09,1360.4390463763698,USD,1.0
2020-09-10,1344.721124052776,USD,1.0
2020-09-11,1344.7901840517345,USD,1.0
2020-09-14,1359.2093002347692,USD,1.0
2020-09-15,1364.3882148644661,USD,1.0
2020-09-16,1360.7348656359752,USD,1.0
2020-09-17,1350.2866348264922,USD,1.0
2020-09-18,1335.569914012149,USD,1.0
2020-09-21,1331.8015734978944,USD,1.0
2020-09-22,1342.6215431914916,USD,1.0
2020-09-23,1325.9290041213796,USD,1.0
2020-09-24,1328.0856120984217,USD,1.0
2020-09-25,1341.0252851632736,USD,1.0
2020-09-28,1351.3708759018775,USD,1.0
2020-09-29,1346.0568467817673,USD,1.0
2020-09-30,1357.983058016851,USD,1.0
2020-10-01,1363.3956969772166,USD,1.0
2020-10-02,1361.264792778069,USD,1.0
2020-10-05,1372.8810834895253,USD,1.0
2020-10-06,1364.1463699930764,USD,1.0
2020-10-07,1374.2354729970848,USD,1.0
2020-10-08,1377.4265223704333,USD,1.0
2020-10-09,1375.8165845160229,USD,1.0
2020-10-12,1373.9776408012438,USD,1.0
2020-10-13,1377.4859378185572,USD,1.0
2020-10-14,1379.453916036117,USD,1.0
2020-10-15,1382.0479112209011,USD,1.0
2020-10-16,1384.354640028965,USD,1.0
2020-10-19,1371.3167557833065,USD,1.0
2020-10-20,1375.4599101989045,USD,1.0
2020-10-21,1371.9920220316578,USD,1.0
2020-10-22,1377.787987018678,USD,1.0
2020-10-23,1382.5934960017403,USD,1.0
2020-10-26,1365.9707115174986,USD,1.0
2020-10-27,1363.1079764359088,USD,1.0
2020-10-28,1333.3226611126329,USD,1.0
2020-10-29,1341.2169007054213,USD,1.0
2020-10-30,1329.0717318188429,USD,1.0
2020-11-02,1335.7651836980936,USD,1.0
2020-11-03,1342.4016117211308,USD,1.0
2020-11-04,1344.7589595309692,USD,1.0
2020-11-05,1344.161502338622,USD,1.0
2020-11-06,1346.6672171265125,USD,1.0
2020-11-09,1344.1007397668927,USD,1.0
2020-11-10,1344.4901881753833,USD,1.0
2020-11-11,1342.6527085321986,USD,1.0
2020-11-12,1345.1458653249545,USD,1.0
2020-11-13,1344.348047126983,USD,1.0
2020-11-16,1355.677230080824,USD,1.0
2020-11-17,1352.1969360084834,USD,1.0
2020-11-18,1342.7499213511821,USD,1.0
2020-11-19,1347.3711341393494,USD,1.0
2020-11-20,1340.682363049107,USD,1.0
2020-11-23,1346.6434331320306,USD,1.0
2020-11-24,1363.7642335446355,USD,1.0
2020-11-25,1363.5997987145713,USD,1.0
2020-11-27,1368.0136227572325,USD,1.0
2020-11-30,1363.0625528272242,USD,1.0
2020-12-01,1375.2496598078426,USD,1.0
2020-12-02,1377.5877888143339,USD,1.0
2020-12-03,1378.1887512429576,USD,1.0
2020-12-04,1388.5541523783304,USD,1.0
2020-12-07,1387.9933001009322,USD,1.0
2020-12-08,1390.8752753337517,USD,1.0
2020-12-09,1382.882150893613,USD,1.0
2020-12-10,1384.0536499353686,USD,1.0
2020-12-11,1383.4918725360694,USD,1.0
2020-12-14,1378.8133968129619,USD,1.0
2020-12-15,1394.761196072803,USD,1.0
2020-12-16,1396.1182031839598,USD,1.0
2020-12-17,1402.625258571093,USD,1.0
2020-12-18,1397.8480425548141,USD,1.0
2020-12-21,1398.4088437359328,USD,1.0
2020-12-22,1397.1783633523294,USD,1.0
2020-12-23,1397.1067237120444,USD,1.0
2020-12-24,1400.4399921163013,USD,1.0
2020-12-28,1407.2095287679351,USD,1.0
2020-12-29,1406.9484003455598,USD,1.0
2020-12-30,1409.0789970583637,USD,1.0
2020-12-31,1412.2914372441182,USD,1.0
2021-01-04,1404.4189070390996,USD,1.0
2021-01-05,1411.2069946486404,USD,1.0
2021-01-06,1415.5746963796757,USD,1.0
2021-01-07,1424.9170741699909,USD,1.0
2021-01-08,1426.2064458976438,USD,1.0
2021-01-11,1421.9958970048906,USD,1.0
2021-01-12,1422.490871587549,USD,1.0
2021-01-13,1425.449505872045,USD,1.0
2021-01-14,1422.502226667129,USD,1.0
2021-01-15,1416.0098640439253,USD,1.0
2021-01-19,1424.1558850168894,USD,1.0
2021-01-20,1440.127808063996,USD,1.0
2021-01-21,1442.5665033603448,USD,1.0
2021-01-22,1438.3820339584006,USD,1.0
2021-01-25,1443.7426504347054,USD,1.0
2021-01-26,1441.579904018312,USD,1.0
2021-01-27,1426.5602468792206,USD,1.0
2021-01-28,1430.2706650844575,USD,1.0
2021-01-29,1408.7839514503075,USD,1.0
2021-02-01,1427.0290221958394,USD,1.0
2021-02-02,1440.2146678131276,USD,1.0
2021-02-03,1439.1610965254927,USD,1.0
2021-02-04,1453.8536912957975,USD,1.0
2021-02-05,1459.3924207555735,USD,1.0
2021-02-08,1467.2249042869616,USD,1.0
2021-02-09,1466.8855997942546,USD,1.0
2021-02-10,1467.0106546432962,USD,1.0
2021-02-11,1470.3574020842643,USD,1.0
2021-02-12,1474.9921386451783,USD,1.0
2021-02-16,1477.3431068528957,USD,1.0
2021-02-17,1478.7368023900708,USD,1.0
2021-02-18,1474.7675988847668,USD,1.0
2021-02-19,1472.4016208901946,USD,1.0
2021-02-22,1463.5059712373925,USD,1.0
2021-02-23,1464.4998565137091,USD,1.0
2021-02-24,1475.2524499472888,USD,1.0
2021-02-25,1448.823728757609,USD,1.0
2021-02-26,1442.073603519351,USD,1.0
2021-03-01,1469.7548829177838,USD,1.0
