timestamp,level,currency,divisor
2022-11-11,2130.2382935670234,USD,1.0
2022-11-14,2119.7246407053476,USD,1.0
2022-11-15,2134.3518753128824,USD,1.0
2022-11-16,2122.9204980589357,USD,1.0
2022-11-17,2121.7881222163805,USD,1.0
2022-11-18,2129.296995007767,USD,1.0
2022-11-21,2121.9164970798715,USD,1.0
2022-11-22,2143.5937174621636,USD,1.0
2022-11-23,2154.7493202294695,USD,1.0
2022-11-25,2155.117074099521,USD,1.0
2022-11-28,2133.5204373876854,USD,1.0
2022-11-29,2130.751838197852,USD,1.0
2022-11-30,2170.677068138558,USD,1.0
2022-12-01,2173.470163278662,USD,1.0
2022-12-02,2176.1254334774435,USD,1.0
2022-12-05,2148.980605245341,USD,1.0
2022-12-06,2124.691410932264,USD,1.0
2022-12-07,2122.7568234583787,USD,1.0
2022-12-08,2135.926527934893,USD,1.0
2022-12-09,2122.7373391898172,USD,1.0
2022-12-12,2136.2095552717765,USD,1.0
2022-12-13,2146.267902928109,USD,1.0
2022-12-14,2142.4857206674496,USD,1.0
2022-12-15,2118.448620250244,USD,1.0
2022-12-16,2100.040426987637,USD,1.0
2022-12-19,2086.757271750492,USD,1.0
2022-12-20,2086.817426103764,USD,1.0
2022-12-21,2104.748947261939,USD,1.0
2022-12-22,2087.8341737684996,USD,1.0
2022-12-23,2093.979814139987,USD,1.0
2022-12-27,2089.78785536341,USD,1.0
2022-12-28,2076.156256806867,USD,1.0
2022-12-29,2096.7031836553615,USD,1.0
2022-12-30,2093.1609236964255,USD,1.0
2023-01-03,2091.0299420495676,USD,1.0
2023-01-04,2098.3041991076193,USD,1.0
2023-01-05,2083.159981710766,USD,1.0
2023-01-06,2115.6949846308335,USD,1.0
2023-01-09,2115.34660939163,USD,1.0
2023-01-10,2120.2676399720735,USD,1.0
2023-01-11,2127.995395167327,USD,1.0
2023-01-12,2136.6357074587117,USD,1.0
2023-01-13,2141.767343461106,USD,1.0
2023-01-17,2142.7990787246263,USD,1.0
2023-01-18,2133.527486549912,USD,1.0
2023-01-19,2123.224773047696,USD,1.0
2023-01-20,2153.1083592940176,USD,1.0
2023-01-23,2164.1269724929966,USD,1.0
2023-01-24,2157.9372773173236,USD,1.0
2023-01-25,2162.5702309457674,USD,1.0
2023-01-26,2172.8833820540985,USD,1.0
2023-01-27,2174.124103173527,USD,1.0
2023-01-30,2162.514914975598,USD,1.0
2023-01-31,2180.7462998042815,USD,1.0
2023-02-01,2182.4803947984337,USD,1.0
2023-02-02,2204.231712659322,USD,1.0
2023-02-03,2192.447449274933,USD,1.0
2023-02-06,2184.3866849640963,USD,1.0
2023-02-07,2204.651517052021,USD,1.0
2023-02-08,2189.5468144240153,USD,1.0
2023-02-09,2177.3251535567115,USD,1.0
2023-02-10,2182.4948527454576,USD,1.0
2023-02-13,2199.869765729249,USD,1.0
2023-02-14,2202.6785466754955,USD,1.0
2023-02-15,2208.262702595631,USD,1.0
2023-02-16,2184.3550976811216,USD,1.0
2023-02-17,2179.3788781893154,USD,1.0
2023-02-21,2150.9912261267395,USD,1.0
2023-02-22,2148.5837357941477,USD,1.0
2023-02-23,2156.1201448323804,USD,1.0
2023-02-24,2138.57944417076,USD,1.0
2023-02-27,2142.129057236471,USD,1.0
2023-02-28,2134.885159818411,USD,1.0
2023-03-01,2127.359820396403,USD,1.0
2023-03-02,2140.0270784186073,USD,1.0
2023-03-03,2168.447761460087,USD,1.0
2023-03-06,2169.472597847582,USD,1.0
2023-03-07,2147.95844704516,USD,1.0
2023-03-08,2149.780360730893,USD,1.0
2023-03-09,2124.675552438122,USD,1.0
2023-03-10,2103.045309189862,USD,1.0
2023-03-13,2102.966681259964,USD,1.0
2023-03-14,2128.7754354193594,USD,1.0
2023-03-15,2122.6640997502163,USD,1.0
2023-03-16,2147.943434402736,USD,1.0
2023-03-17,2132.788170383305,USD,1.0
2023-03-20,2140.532206178078,USD,1.0
2023-03-21,2144.732055161881,USD,1.0
2023-03-22,2135.906725351357,USD,1.0
2023-03-23,2144.3103633203514,USD,1.0
2023-03-24,2149.6434928179583,USD,1.0
2023-03-27,2151.412171426081,USD,1.0
2023-03-28,2150.9712966757443,USD,1.0
2023-03-29,2159.4414210969826,USD,1.0
2023-03-30,2160.6329872959022,USD,1.0
2023-03-31,2156.2587382768966,USD,1.0
2023-04-03,2161.5439802425376,USD,1.0
2023-04-04,2156.8169299380247,USD,1.0
2023-04-05,2155.3585534750137,USD,1.0
2023-04-06,2161.090935587311,USD,1.0
2023-04-10,2162.0490560623375,USD,1.0
2023-04-11,2162.6628705824683,USD,1.0
2023-04-12,2157.209609330176,USD,1.0
2023-04-13,2179.052979171055,USD,1.0
2023-04-14,2173.5886016846366,USD,1.0
2023-04-17,2178.240467872929,USD,1.0
2023-04-18,2180.401472009937,USD,1.0
2023-04-19,2182.0347232808153,USD,1.0
2023-04-20,2175.055554425633,USD,1.0
2023-04-21,2177.2401190842756,USD,1.0
2023-04-24,2179.3083567194567,USD,1.0
2023-04-25,2151.447545223779,USD,1.0
2023-04-26,2144.023508414358,USD,1.0
2023-04-27,2177.859879956378,USD,1.0
2023-04-28,2192.6549253276344,USD,1.0
2023-05-01,2191.7547210922417,USD,1.0
2023-05-02,2175.935356855667,USD,1.0
2023-05-03,2163.9912892183206,USD,1.0
2023-05-04,2155.963968882457,USD,1.0
2023-05-05,2185.1485958167173,USD,1.0
2023-05-08,2184.360845637149,USD,1.0
2023-05-09,2176.281170691404,USD,1.0
2023-05-10,2184.4278672909763,USD,1.0
2023-05-11,2180.665670818668,USD,1.0
2023-05-12,2178.233417361292,USD,1.0
2023-05-15,2182.1189282467776,USD,1.0
2023-05-16,2171.61734073621,USD,1.0
2023-05-17,2188.936796772453,USD,1.0
2023-05-18,2198.195407708312,USD,1.0
2023-05-19,2200.0486333136164,USD,1.0
2023-05-22,2201.006504626675,USD,1.0
2023-05-23,2187.82632882218,USD,1.0
2023-05-24,2176.2082490029293,USD,1.0
2023-05-25,2192.0418484059114,USD,1.0
2023-05-26,2216.199221084771,USD,1.0
2023-05-30,2218.5562499465245,USD,1.0
2023-05-31,2210.9282954714995,USD,1.0
2023-06-01,2225.7910280808514,USD,1.0
2023-06-02,2244.79049029314,USD,1.0
2023-06-05,2243.7593713092842,USD,1.0
2023-06-06,2245.3996550427187,USD,1.0
2023-06-07,2243.8493178157532,USD,1.0
2023-06-08,2252.5628145444316,USD,1.0
2023-06-09,2254.7615537319466,USD,1.0
2023-06-12,2269.4317424290125,USD,1.0
2023-06-13,2280.2723620736965,USD,1.0
2023-06-14,2283.512448535594,USD,1.0
2023-06-15,2299.8583123975727,USD,1.0
2023-06-16,2296.8083162226726,USD,1.0
2023-06-20,2297.7848611439144,USD,1.0
2023-06-21,2291.606340698134,USD,1.0
2023-06-22,2299.040924832269,USD,1.0
2023-06-23,2286.263595336336,USD,1.0
2023-06-26,2278.5127613979894,USD,1.0
2023-06-27,2296.05213140635,USD,1.0
2023-06-28,2293.931787146591,USD,1.0
2023-06-29,2301.7730291461176,USD,1.0
2023-06-30,2317.312190899165,USD,1.0
2023-07-03,2317.865446183726,USD,1.0
2023-07-05,2319.9064123241815,USD,1.0
2023-07-06,2314.5730224316467,USD,1.0
2023-07-07,2311.279754378348,USD,1.0
2023-07-10,2315.7946236885427,USD,1.0
2023-07-11,2324.6939287937057,USD,1.0
2023-07-12,2334.8300808556955,USD,1.0
2023-07-13,2343.6119471841093,USD,1.0
2023-07-14,2344.9246375871066,USD,1.0
2023-07-17,2349.4832833998835,USD,1.0
2023-07-18,2350.7009195103774,USD,1.0
2023-07-19,2351.8629134107337,USD,1.0
2023-07-20,2351.462726071106,USD,1.0
2023-07-21,2352.3989059850633,USD,1.0
2023-07-24,2360.352382933987,USD,1.0
2023-07-25,2364.230398057454,USD,1.0
2023-07-26,2367.4601118771893,USD,1.0
2023-07-27,2356.920524341187,USD,1.0
2023-07-28,2375.72578732538,USD,1.0
2023-07-31,2379.6444267750044,USD,1.0
2023-08-01,2376.6280481157883,USD,1.0
2023-08-02,2350.1804921897287,USD,1.0
2023-08-03,2342.8596208193185,USD,1.0
2023-08-04,2335.1975200671386,USD,1.0
2023-08-07,2348.9977882169164,USD,1.0
2023-08-08,2343.32948632077,USD,1.0
2023-08-09,2330.757291005634,USD,1.0
2023-08-10,2333.1456622547003,USD,1.0
2023-08-11,2331.807299015411,USD,1.0
2023-08-14,2343.138707194795,USD,1.0
2023-08-15,2320.5699777909767,USD,1.0
2023-08-16,2305.623120907849,USD,1.0
2023-08-17,2291.525097613359,USD,1.0
2023-08-18,2291.425563545791,USD,1.0
2023-08-21,2301.9283285688666,USD,1.0
2023-08-22,2298.309448398088,USD,1.0
2023-08-23,2312.17943203534,USD,1.0
2023-08-24,2296.195860098558,USD,1.0
2023-08-25,2306.8539225000386,USD,1.0
2023-08-28,2316.3244293390753,USD,1.0
2023-08-29,2326.9640572710136,USD,1.0
2023-08-30,2328.6068393807636,USD,1.0
2023-08-31,2329.9769875062934,USD,1.0
2023-09-01,2331.850373217882,USD,1.0
2023-09-05,2323.4286187768157,USD,1.0
2023-09-06,2310.4771848689406,USD,1.0
2023-09-07,2303.626585860484,USD,1.0
2023-09-08,2305.9456333087765,USD,1.0
2023-09-11,2319.5998508076136,USD,1.0
2023-09-12,2307.6030983817263,USD,1.0
2023-09-13,2309.3884834903456,USD,1.0
2023-09-14,2327.4400924405672,USD,1.0
2023-09-15,2301.7161995854385,USD,1.0
2023-09-18,2302.8299259152896,USD,1.0
2023-09-19,2299.525748103992,USD,1.0
2023-09-20,2285.9780511624044,USD,1.0
2023-09-21,2259.8194103298542,USD,1.0
2023-09-22,2255.319092790611,USD,1.0
2023-09-25,2262.91601902241,USD,1.0
2023-09-26,2240.916407833728,USD,1.0
2023-09-27,2241.1226658911546,USD,1.0
2023-09-28,2249.4693440180085,USD,1.0
2023-09-29,2243.849563806248,USD,1.0
2023-10-02,2245.683995485397,USD,1.0
2023-10-03,2233.0475094767844,USD,1.0
2023-10-04,2243.0323853411733,USD,1.0
2023-10-05,2243.6190754539143,USD,1.0
2023-10-06,2256.2078676702004,USD,1.0
2023-10-09,2265.134661572318,USD,1.0
2023-10-10,2270.141104663312,USD,1.0
2023-10-11,2271.3314314306544,USD,1.0
2023-10-12,2273.5980552482183,USD,1.0
2023-10-13,2273.5176685456013,USD,1.0
2023-10-16,2280.6561502560967,USD,1.0
2023-10-17,2283.887531697226,USD,1.0
2023-10-18,2268.8450733469617,USD,1.0
2023-10-19,2263.111147957773,USD,1.0
2023-10-20,2244.3301579643203,USD,1.0
2023-10-23,2237.3997528207174,USD,1.0
2023-10-24,2247.6791121447545,USD,1.0
2023-10-25,2226.7890160718425,USD,1.0
2023-10-26,2209.2025790487346,USD,1.0
2023-10-27,2206.296933248208,USD,1.0
2023-10-30,2212.6359757709497,USD,1.0
2023-10-31,2217.334956660603,USD,1.0
2023-11-01,2218.1596141634504,USD,1.0
2023-11-02,2216.573223653436,USD,1.0
2023-11-03,2207.7429726372125,USD,1.0
2023-11-06,2210.579876500966,USD,1.0
2023-11-07,2208.2919002488134,USD,1.0
2023-11-08,2209.128819656777,USD,1.0
2023-11-09,2211.662697538842,USD,1.0
2023-11-10,2203.725410265787,USD,1.0
2023-11-13,2202.6493116991974,USD,1.0
2023-11-14,2224.0718393411066,USD,1.0
2023-11-15,2230.9502086557927,USD,1.0
2023-11-16,2230.787126323993,USD,1.0
2023-11-17,2234.1742573823913,USD,1.0
2023-11-20,2237.8111793834,USD,1.0
2023-11-21,2239.0264607804224,USD,1.0
2023-11-22,2238.5808889902596,USD,1.0
2023-11-24,2237.493448286796,USD,1.0
2023-11-27,2234.7160858029115,USD,1.0
2023-11-28,2236.856895472358,USD,1.0
2023-11-29,2235.6071377135404,USD,1.0
2023-11-30,2243.6321858284555,USD,1.0
2023-12-01,2253.248573282311,USD,1.0
2023-12-04,2246.694966367496,USD,1.0
2023-12-05,2246.0746892423217,USD,1.0
2023-12-06,2238.9367100049276,USD,1.0
2023-12-07,2253.555216288267,USD,1.0
2023-12-08,2261.9208897589538,USD,1.0
2023-12-11,2268.753445756424,USD,1.0
2023-12-12,2276.7156909159894,USD,1.0
2023-12-13,2294.3553237711067,USD,1.0
2023-12-14,2301.5138323931105,USD,1.0
2023-12-15,2299.481342939603,USD,1.0
2023-12-18,2307.2333425853076,USD,1.0
2023-12-19,2309.6203733035586,USD,1.0
2023-12-20,2308.2041717445236,USD,1.0
2023-12-21,2312.5384879251337,USD,1.0
2023-12-22,2313.8499440153514,USD,1.0
2023-12-26,2320.4094211825377,USD,1.0
2023-12-27,2323.053922314046,USD,1.0
2023-12-28,2324.589072251177,USD,1.0
2023-12-29,2321.6855783031433,USD,1.0
2024-01-02,2311.1204335697025,USD,1.0
2024-01-03,2296.382153976889,USD,1.0
2024-01-04,2289.7365630225936,USD,1.0
2024-01-05,2290.683669903384,USD,1.0
2024-01-08,2309.3378596776233,USD,1.0
2024-01-09,2308.386835273375,USD,1.0
2024-01-10,2313.3527593895333,USD,1.0
2024-01-11,2314.932593634523,USD,1.0
2024-01-12,2318.616734691076,USD,1.0
2024-01-16,2316.173402791448,USD,1.0
2024-01-17,2311.00924731851,USD,1.0
2024-01-18,2324.259601430114,USD,1.0
2024-01-19,2326.328024006336,USD,1.0
2024-01-22,2329.960674879901,USD,1.0
2024-01-23,2333.818693248638,USD,1.0
2024-01-24,2338.1349524958177,USD,1.0
2024-01-25,2346.1370977245156,USD,1.0
2024-01-26,2345.46287848272,USD,1.0
2024-01-29,2356.8162012694424,USD,1.0
2024-01-30,2357.21674834796,USD,1.0
2024-01-31,2333.060926724606,USD,1.0
2024-02-01,2355.3597243091294,USD,1.0
2024-02-02,2372.8084142722337,USD,1.0
2024-02-05,2366.265037234754,USD,1.0
2024-02-06,2372.5185925115134,USD,1.0
2024-02-07,2386.7742786760036,USD,1.0
2024-02-08,2388.7189198063456,USD,1.0
2024-02-09,2399.7531248428427,USD,1.0
2024-02-12,2401.6829217739746,USD,1.0
2024-02-13,2376.8146652827945,USD,1.0
2024-02-14,2394.9983734121515,USD,1.0
2024-02-15,2409.1936802425575,USD,1.0
2024-02-16,2401.0321793038966,USD,1.0
2024-02-20,2390.837587530044,USD,1.0
2024-02-21,2392.1722785633206,USD,1.0
2024-02-22,2429.1325524855406,USD,1.0
2024-02-23,2431.9551953083314,USD,1.0
2024-02-26,2427.319372826444,USD,1.0
2024-02-27,2430.34653578454,USD,1.0
2024-02-28,2431.30651976596,USD,1.0
2024-02-29,2438.3505170129265,USD,1.0
2024-03-01,2450.098242623608,USD,1.0
2024-03-04,2448.627641254883,USD,1.0
2024-03-05,2427.208694487633,USD,1.0
2024-03-06,2438.79746618725,USD,1.0
2024-03-07,2459.5972415358456,USD,1.0
2024-03-08,2448.213988654425,USD,1.0
2024-03-11,2446.8857609567885,USD,1.0
2024-03-12,2471.1838385685405,USD,1.0
2024-03-13,2468.2188093611485,USD,1.0
2024-03-14,2464.5093143305694,USD,1.0
2024-03-15,2448.3683430636165,USD,1.0
2024-03-18,2457.579049115015,USD,1.0
2024-03-19,2466.5010280519987,USD,1.0
2024-03-20,2476.2960517173856,USD,1.0
2024-03-21,2481.845341823636,USD,1.0
2024-03-22,2484.9872556902383,USD,1.0
2024-03-25,2484.237060167378,USD,1.0
2024-03-26,2482.5741428876654,USD,1.0
2024-03-27,2490.8196365650415,USD,1.0
2024-03-28,2493.2610181739965,USD,1.0
2024-04-01,2490.964606986679,USD,1.0
2024-04-02,2478.5822158081896,USD,1.0
2024-04-03,2480.85037130875,USD,1.0
2024-04-04,2456.7477440851108,USD,1.0
2024-04-05,2480.174386841496,USD,1.0
2024-04-08,2479.391245882456,USD,1.0
2024-04-09,2481.2274983601083,USD,1.0
2024-04-10,2460.5116313231165,USD,1.0
2024-04-11,2476.3052943331245,USD,1.0
2024-04-12,2449.3673558898863,USD,1.0
2024-04-15,2430.712512272878,USD,1.0
2024-04-16,2426.9659376994477,USD,1.0
